"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,213957,"North Catasauqua","PA","Allentown","Northampton",8247,162000,-0.00674432863274065,0.00247524752475248,0.0492227979274611,0.0248345655284679,-0.00780258488778296,"2008-07","2008-Q3",177200,-0.0857787810383747,"2005-12"
2018-02-28,44537,"Chaffee","MO","Sikeston","Scott",8248,87500,0,-0.0266963292547275,-0.0101809954751131,0.0313103064775451,,"2017-10","2017-Q4",90400,-0.0320796460176991,"2017-02"
2018-02-28,231818,"Cameron Park","TX","Brownsville","Cameron",8249,54700,-0.0126353790613718,-0.0179533213644524,-0.0883333333333333,0.0269052226008661,0.00604639627912174,"2002-12","2002-Q4",66600,-0.178678678678679,"2002-03"
2018-02-28,52914,"Le Center","MN","Minneapolis-St Paul","Le Sueur",8250,174300,0.00751445086705202,0.00868055555555556,0.0739371534195934,0.0459998695453985,0.0141179630359498,"2018-02","2018-Q1",174300,0,"2018-02"
2018-02-28,42329,"Hudson","NC","Hickory","Caldwell",8251,107400,-0.0128676470588235,-0.0402144772117962,-0.0367713004484305,0.0133690683173859,,"2017-11","2017-Q4",111900,-0.0402144772117962,"2016-11"
2018-02-28,30010,"Omaha","AR","Harrison","Boone",8252,147400,0.00272108843537415,0.00889801505817933,0.102468212415856,0.0333514061126421,0.0153280345252105,"2017-07","2017-Q3",150700,-0.0218978102189781,"2017-06"
2018-02-28,43693,"Hawley","MN","Fargo","Clay",8253,216100,-0.00092464170134073,0.00887021475256769,0.042953667953668,0.055313609049175,0.0323996726908515,"2018-01","2018-Q1",216300,-0.00092464170134073,"2018-01"
2018-02-28,52292,"Granger","IA","Des Moines","Polk",8254,264400,0.0060882800608828,0.0332161000390778,0.0961857379767828,0.0743824637085031,0.0359089233616885,"2018-02","2018-Q1",264400,0,"2018-02"
2018-02-28,53025,"Logandale","NV","Las Vegas","Clark",8255,296300,0.012991452991453,0.0224292615596963,0.0953789279112754,0.0889555092378953,-0.0161802934274445,"2006-07","2006-Q3",393800,-0.247587607922803,"2004-11"
2018-02-28,16681,"Adamstown","MD","Washington","Frederick",8256,434700,0.00161290322580645,0.00323101777059774,-0.0231460674157303,0.0277492562161972,-0.00840837524492699,"2006-07","2006-Q3",536000,-0.188992537313433,"2004-09"
2018-02-28,399021,"Oakland","PA","Pittsburgh","Butler",8257,172300,-0.00347021399652979,-0.0109070034443169,-0.00289351851851852,0.0156858264850421,,"2017-08","2017-Q3",179700,-0.0411797440178075,"2016-10"
2018-02-28,29312,"Sanbornton","NH","Laconia","Belknap",8258,225600,0.00355871886120996,-0.00572939620978405,0.0130220026942075,0.0335341355141838,-0.00300813700228664,"2006-03","2006-Q1",268300,-0.159150204994409,"2004-03"
2018-02-28,7282,"Stratford","OK",,"Garvin",8259,115900,0.0131118881118881,0.0376007162041182,0.090310442144873,0.0693153005739111,0.067876172944729,"2018-02","2018-Q1",115900,0,"2018-02"
2018-02-28,19586,"New Hudson","MI","Detroit","Oakland",8260,270600,-0.000738552437223043,-0.0124087591240876,0.0484308407593956,0.072720456168631,0.0236962502659557,"2017-11","2017-Q4",274000,-0.0124087591240876,"2017-09"
2018-02-28,397430,"Liberty","NJ","Allentown","Warren",8261,258800,0.000773395204949729,-0.00346553715825953,0.0241392956074396,0.0167273423202492,-0.0187724063121205,"2007-06","2007-Q2",331400,-0.219070609535305,"2003-12"
2018-02-28,43176,"Youngwood","PA","Pittsburgh","Westmoreland",8262,99300,0.0060790273556231,0.0770065075921909,0.0247678018575851,0.0390275885595284,0.0185841645438083,"2018-02","2018-Q1",99300,0,"2018-02"
2018-02-28,125988,"Royal Palm Estates","FL","Miami-Fort Lauderdale","Palm Beach",8263,192800,0.00626304801670146,0.0206458443620963,0.145573380867499,0.21706554117021,0.0121304636490445,"2006-05","2006-Q2",217300,-0.112747353888633,"2005-12"
2018-02-28,21206,"West Amwell","NJ","New York","Hunterdon",8264,376500,0.00293020777836974,-0.0063341250989707,-0.00475812846946868,0.0176283023304824,-0.00913827875278206,"2007-08","2007-Q3",427800,-0.119915848527349,"2004-07"
2018-02-28,54517,"Spring Valley","MN","Rochester","Fillmore",8265,126900,0.00475059382422803,0.00316205533596838,0.0225624496373892,0.0645908500462393,0.00183075061807214,"2006-06","2006-Q2",147300,-0.138492871690428,"2005-04"
2018-02-28,46620,"Morristown","VT",,"Lamoille",8266,242500,0.00372516556291391,0.0137959866220736,0.0266723116003387,0.0124075592097961,,"2018-02","2018-Q1",242500,0,"2018-02"
2018-02-28,398465,"Ross","PA","Scranton","Luzerne",8267,146700,0.00755494505494505,0.0258741258741259,0.0907063197026022,0.0289365641020054,0.0171992737288398,"2018-02","2018-Q1",146700,0,"2018-02"
2018-02-28,4341,"Delmar","PA",,"Tioga",8268,139200,0.00796524257784214,0.0145772594752187,0.0250368188512518,-0.00313128837084564,,"2012-09","2012-Q3",150100,-0.072618254497002,"2010-10"
2018-02-28,16658,"Columbus","MT",,"Stillwater",8269,171700,0,0.01778304682869,0.0657976412166356,0.0616671466590117,,"2010-09","2010-Q3",172800,-0.00636574074074074,"2010-08"
2018-02-28,26446,"Pell Lake","WI","Whitewater","Walworth",8270,138800,-0.00786275911365261,0.00434153400868307,0.0475471698113208,0.0664937067643303,0.00189275443833847,"2006-05","2006-Q2",155400,-0.106821106821107,"2005-12"
2018-02-28,55647,"Berlin","MA","Worcester","Worcester",8271,400600,-0.00224159402241594,0.00124968757810547,0.0277065161621344,0.0526157167121,0.00954382652721586,"2005-12","2005-Q4",414400,-0.0333011583011583,"2005-06"
2018-02-28,206086,"Slaughterville","OK","Oklahoma City","Cleveland",8272,116600,0.00517241379310345,0.000858369098712446,0.0336879432624113,0.0529184890651104,,"2017-04","2017-Q2",119000,-0.0201680672268908,"2017-04"
2018-02-28,31051,"Cornville","AZ","Prescott","Yavapai",8273,283600,0.00389380530973451,0.00710227272727273,0.0331511839708561,0.0485019170751599,-0.0128633646983217,"2007-05","2007-Q2",344200,-0.176060429982568,"2005-05"
2018-02-28,39318,"Lagrange","OH","Cleveland","Lorain",8274,160000,0.000625390869293308,0,0.0335917312661499,0.0253144007892883,0.00018769361352855,"2007-09","2007-Q3",164400,-0.0267639902676399,"2006-03"
2018-02-28,10281,"Bay Springs","MS","Laurel","Jasper",8275,104100,-0.0132701421800948,-0.0370027752081406,-0.0252808988764045,0.00586550502210792,0.027844519616248,"2017-09","2017-Q3",108700,-0.0423183072677093,"2016-10"
2018-02-28,396315,"East Franklin","PA","Pittsburgh","Armstrong",8276,124000,0.000807102502017756,0.000807102502017756,-0.028974158183242,0.0158917033304735,0.000404122589241052,"2015-08","2015-Q3",133200,-0.0690690690690691,"2014-03"
2018-02-28,18715,"Itta Bena","MS","Greenwood","Leflore",8277,40100,-0.00742574257425743,-0.0290556900726392,-0.108888888888889,-0.0270796033604801,,"2016-09","2016-Q3",50200,-0.201195219123506,
2018-02-28,25367,"Kemmerer","WY",,"Lincoln",8278,147300,0.00340599455040872,-0.0245033112582781,0.0193771626297578,-0.000812678847160075,-0.00761415222836181,"2006-04","2006-Q2",170700,-0.137082601054482,
2018-02-28,6000,"Mitchellville","IA","Des Moines","Polk",8279,177500,0.00225861095426313,0.0218767990788716,0.0929802955665025,0.0570492310130122,0.0261623829774418,"2018-02","2018-Q1",177500,0,"2018-02"
2018-02-28,31019,"Convoy","OH","Van Wert","Van Wert",8280,96800,0.0020703933747412,-0.00513874614594039,0.0254237288135593,0.0295086024058691,-0.000412286704855269,"2007-08","2007-Q3",117600,-0.17687074829932,"2005-07"
2018-02-28,126219,"South Highpoint","FL","Tampa","Pinellas",8281,167600,0.00781719783523752,0.0188449848024316,0.104084321475626,0.154261319188382,,"2018-02","2018-Q1",167600,0,"2018-02"
2018-02-28,52253,"Golden Meadow","LA","Houma","Lafourche",8282,90300,0.00893854748603352,0.0146067415730337,-0.0141921397379913,0.0263202846986208,,"2009-06","2009-Q2",122600,-0.263458401305057,
2018-02-28,399183,"South Annville","PA","Lebanon","Lebanon",8283,210600,-0.00425531914893617,-0.00284090909090909,0.0566984445559458,0.0239456748277282,-0.000520822169118085,"2008-05","2008-Q2",215200,-0.0213754646840149,"2007-11"
2018-02-28,38561,"Forestdale","AL","Birmingham","Jefferson",8284,106300,0.0123809523809524,0.0493583415597236,0.042156862745098,0.0396928140291972,-0.00626935312114252,"2007-09","2007-Q3",115800,-0.0820379965457686,"2005-05"
2018-02-28,24549,"Efland","NC","Durham","Orange",8285,192400,0.0142329994728519,0.0360796984383414,0.127123608670182,0.0520322468419259,0.0245934679118187,"2018-02","2018-Q1",192400,0,"2018-02"
2018-02-28,50126,"West Alexandria","OH",,"Preble",8286,132100,0.0248254460822343,0.0881383855024712,0.159789288849868,0.0551550668648551,,"2011-01","2011-Q1",155500,-0.15048231511254,
2018-02-28,398630,"Findley","PA","Youngstown","Mercer",8287,138000,-0.029535864978903,-0.0135811293781272,-0.0177935943060498,0.0285181989685284,0.0194681975137869,"2017-12","2017-Q4",142500,-0.0315789473684211,"2017-02"
2018-02-28,43080,"Vevay","IN",,"Switzerland",8288,94100,-0.00212089077412513,0.0172972972972973,0.052572706935123,0.0198307869823706,0.0101038032843661,"2005-09","2005-Q3",104600,-0.10038240917782,"2004-10"
2018-02-28,149303,"Pioneer Village","KY","Louisville/Jefferson County","Bullitt",8289,163000,-0.00670322973796466,-0.00122549019607843,0.0794701986754967,0.0483874452480482,0.0241469077789078,"2017-12","2017-Q4",164400,-0.00851581508515815,"2017-11"
2018-02-28,396904," Altona","NY","Plattsburgh","Clinton",8290,85500,-0.00926998841251448,-0.00926998841251448,0.0477941176470588,0.0187924817829905,,"2011-11","2011-Q4",87800,-0.0261958997722096,"2011-05"
2018-02-28,39777,"Midfield","AL","Birmingham","Jefferson",8291,59200,0.0171821305841924,0.0609318996415771,0.125475285171103,0.0424022162772979,,"2010-08","2010-Q3",62300,-0.0497592295345104,
2018-02-28,5620,"Lexington","MI",,"Sanilac",8292,119800,0.00167224080267559,0.0318690783807063,0.0792792792792793,0.0168456725290362,,"2014-08","2014-Q3",124800,-0.0400641025641026,"2014-06"
2018-02-28,33365,"Pearcy","AR","Hot Springs","Garland",8293,145300,-0.0267916945746818,-0.0351925630810093,-0.0115646258503401,0.0161723352260623,0.00634090145146726,"2017-09","2017-Q3",151800,-0.0428194993412385,"2017-02"
2018-02-28,14871,"Chandler","IN","Evansville","Warrick",8294,106800,-0.0129390018484288,0.0113636363636364,0.056379821958457,0.0167251042348595,0.0159156285523163,"2018-01","2018-Q1",108200,-0.0129390018484288,"2017-12"
2018-02-28,11284,"Eleva","WI","Eau Claire","Eau Claire",8295,195500,-0.00305966343702193,-0.0302579365079365,0.0527732902530964,0.0499717136480868,,"2017-11","2017-Q4",201600,-0.0302579365079365,"2017-09"
2018-02-28,40651,"Rothschild","WI","Wausau","Marathon",8296,132700,0.0053030303030303,0.00759301442672741,0.0788617886178862,0.0420521007935972,0.0124120161244501,"2017-06","2017-Q2",136100,-0.0249816311535636,"2017-05"
2018-02-28,48476,"White Salmon","WA",,"Klickitat",8297,394100,-0.000507227998985544,0.0107719928186715,0.149985409979574,0.140427322508438,0.0474915139084158,"2018-01","2018-Q1",394300,-0.000507227998985544,"2018-01"
2018-02-28,54763,"Turtle Lake","WI",,"Barron",8298,168300,0.00537634408602151,0.00238237045860631,0.109426499670402,0.0616317688727774,0.00614441336837857,"2007-04","2007-Q2",183000,-0.080327868852459,
2018-02-28,28941,"Mount Ulla","NC","Charlotte","Rowan",8299,210200,0.0130120481927711,0.0189045079980611,0.00863723608445298,0.0459631952852038,0.0059463602991443,"2018-02","2018-Q1",210200,0,"2018-02"
2018-02-28,37225,"Aurora","IN","Cincinnati","Dearborn",8300,130400,0.00462249614791988,0.0124223602484472,0.0108527131782946,0.0162542920621798,0.00472155851384337,"2005-11","2005-Q4",131800,-0.0106221547799697,"2005-10"
2018-02-28,47208,"Poseyville","IN","Evansville","Posey",8301,120600,0.00332778702163062,0.0606860158311346,0.120817843866171,0.0475575303143261,0.0342711619297864,"2018-02","2018-Q1",120600,0,"2018-02"
2018-02-28,18094,"Fermanagh","PA",,"Juniata",8302,151700,0.00330687830687831,0.00530152418820411,0.0789473684210526,0.0260439176654066,0.0161052741294789,"2018-02","2018-Q1",151700,0,"2018-02"
2018-02-28,10580,"Brownstown","IN","Seymour","Jackson",8303,112900,-0.0052863436123348,0.00444839857651246,-0.00790861159929701,0.0344754970152219,0.0151903273908229,"2017-02","2017-Q1",113800,-0.00790861159929701,"2017-02"
2018-02-28,17722,"De Graff","OH","Bellefontaine","Logan",8304,115800,0.00520833333333333,0.00433651344319167,0.000864304235090752,0.0452787383049917,0.0250711550829616,"2018-02","2018-Q1",115800,0,"2018-02"
2018-02-28,46934,"Otisville","MI","Flint","Genesee",8305,138300,0,0.0445619335347432,0.154424040066778,0.111287435858434,0.0113008469021367,"2006-03","2006-Q1",146100,-0.053388090349076,"2005-02"
2018-02-28,44536,"Centreville","IL","St. Louis","Saint Clair",8306,46400,-0.00429184549356223,-0.0353430353430353,0.0403587443946188,0.0153362807516577,-0.0191536990575258,"2007-12","2007-Q4",57400,-0.191637630662021,"2005-03"
2018-02-28,49694,"Pioneer","CA",,"Amador",8307,260700,0.00812064965197216,0.0415501398322014,0.163839285714286,0.113787561330836,-0.00514481387733801,"2006-04","2006-Q2",341200,-0.235932004689332,"2004-08"
2018-02-28,18385,"Greenhills","OH","Cincinnati","Hamilton",8308,118500,0.00851063829787234,0.010230179028133,0.0561497326203209,0.0512435153930533,0.00405524422906023,"2006-05","2006-Q2",123700,-0.042037186742118,"2004-12"
2018-02-28,197793,"Searingtown","NY","New York","Nassau",8309,923900,0.0062077978653888,0.0249611715109829,0.0580622995877233,0.0491318208206188,0.0112761154593461,"2018-02","2018-Q1",923900,0,"2018-02"
2018-02-28,36416,"Shreve","OH","Wooster","Wayne",8310,122500,-0.0032546786004882,-0.0384615384615385,0.019134775374376,0.0517192621603819,0.0288226497350275,"2017-10","2017-Q4",127700,-0.0407204385277995,"2017-05"
2018-02-28,41016,"Spring Green","WI","Baraboo","Sauk",8311,212500,0.00330500472143532,0.00902184235517569,0.0786802030456853,0.0482422196945789,0.0147809050371384,"2018-02","2018-Q1",212500,0,"2018-02"
2018-02-28,13778,"Seven Fields","PA","Pittsburgh","Butler",8312,301900,-0.00198347107438017,0.00767690253671562,-0.0140431090790333,0.0268038474966714,0.0176669025597354,"2016-11","2016-Q4",312300,-0.0333013128402177,"2016-06"
2018-02-28,46375,"Malabar","FL","Melbourne","Brevard",8313,302800,0.0106809078771696,0.0288820931022766,0.0884255930984903,0.0986186006229681,0.0175690200527461,"2006-01","2006-Q1",359700,-0.158187378370865,"2005-06"
2018-02-28,13111,"Oracle","AZ","Phoenix","Pinal",8314,171200,0.0251497005988024,0.026994601079784,0.0706691682301438,0.0288580533154623,-0.00973785601472865,"2006-07","2006-Q3",197000,-0.130964467005076,"2005-03"
2018-02-28,32706,"Marissa","IL","St. Louis","Saint Clair",8315,73700,0.00820793433652531,0.00135869565217391,0.00408719346049046,0.0192448764914566,0.00359800356908768,"2009-11","2009-Q4",80700,-0.0867410161090458,"2009-02"
2018-02-28,398949," Sherburne","NY",,"Chenango",8316,87800,0.0045766590389016,0.0209302325581395,0.0707317073170732,0.00508814436273552,-0.00774606391357846,"2011-05","2011-Q2",98200,-0.105906313645621,"2010-04"
2018-02-28,15875,"Monkton","MD","Baltimore","Baltimore",8317,435600,0.00670210307372313,0.00693481276005548,0.0125523012552301,0.0204848374301445,-0.00614607526950761,"2006-07","2006-Q3",501500,-0.131405782652044,"2005-03"
2018-02-28,17114,"Bonsall","CA","San Diego","San Diego",8318,691800,0.00479302832244009,0.00977959421982192,0.1215953307393,0.0870292926524416,,"2018-02","2018-Q1",691800,0,"2018-02"
2018-02-28,29079,"Perry","IA","Des Moines","Dallas",8319,97900,-0.014098690835851,-0.021,0.0294426919032597,0.0308544242909743,0.00514791083123556,"2017-12","2017-Q4",100200,-0.0229540918163673,"2017-09"
2018-02-28,3800,"Brentwood","MD","Washington","Prince Georges",8320,293400,0.00720906282183316,0.0152249134948097,-0.00677048070412999,0.143446589429496,0.0028738084722264,"2007-06","2007-Q2",321800,-0.0882535736482287,"2005-12"
2018-02-28,33447,"Plainwell","MI","Holland","Allegan",8321,128700,0.0133858267716535,0.0133858267716535,0.105670103092784,0.0819613929410099,0.0171262720941545,"2018-02","2018-Q1",128700,0,"2018-02"
2018-02-28,51009,"Biscayne Park","FL","Miami-Fort Lauderdale","Miami-Dade",8322,450700,0.0103115893297467,0.011672278338945,0.0695301376364499,0.111306473430327,0.0176118775760832,"2007-03","2007-Q1",454600,-0.00857897052353718,"2007-02"
2018-02-28,34886,"Wirtz","VA","Roanoke","Franklin",8323,238200,-0.00167644593461861,-0.0321007720438846,-0.000419639110365086,0.0304752829379615,-0.019450880185755,"2008-02","2008-Q1",289900,-0.178337357709555,"2005-03"
2018-02-28,17771,"Dickson City","PA","Scranton","Lackawanna",8324,94500,0.0327868852459016,0.0874568469505178,0.0750853242320819,0.00913393693363318,0.00160131487224358,"2015-09","2015-Q3",101800,-0.0717092337917485,"2015-06"
2018-02-28,396105," Kennebunkport","ME","Portland","York",8325,554400,-0.0222222222222222,0.00836667879228811,0.0688259109311741,0.0663982745331084,0.016825717450992,"2018-01","2018-Q1",567000,-0.0222222222222222,"2017-12"
2018-02-28,28985,"Neodesha","KS",,"Wilson",8326,58500,-0.00510204081632653,-0.0134907251264755,0.00862068965517241,0.0146386305394348,,"2017-09","2017-Q3",59700,-0.0201005025125628,"2017-04"
2018-02-28,198621,"Village Green","NY","Syracuse","Onondaga",8327,106800,0.000937207122774133,0.0279114533205005,-0.0639789658194566,0.0183881269951687,0.00579870486552148,"2017-02","2017-Q1",114100,-0.0639789658194566,"2016-07"
2018-02-28,40243,"Paradise","TX","Dallas-Fort Worth","Wise",8328,225600,0.0125673249551167,0.043961129106895,0.0856592877767084,0.0683442479866008,0.0282178118558474,"2018-02","2018-Q1",225600,0,"2018-02"
2018-02-28,32519,"Lisbon","IA","Cedar Rapids","Linn",8329,184300,0,0.00381263616557734,0.0944180522565321,0.0267638309783989,0.0206704471895154,"2017-12","2017-Q4",184700,-0.00216567406605306,"2017-12"
2018-02-28,10797,"Chenoa","IL","Bloomington","McLean",8330,96100,0.00417972831765935,0.0137130801687764,-0.005175983436853,0.0203301554548281,0.00747865412246029,"2017-02","2017-Q1",96600,-0.005175983436853,"2017-02"
2018-02-28,23096,"Lindale","GA","Rome","Floyd",8331,110000,0.0110294117647059,0.0166358595194085,0.0406811731315043,0.0631181514303507,-0.000272318961162865,"2007-01","2007-Q1",116500,-0.055793991416309,"2006-06"
2018-02-28,45715,"Henagar","AL",,"De Kalb",8332,116800,0.00602928509905254,0.0191972076788831,0.0541516245487365,0.0722674588178158,,"2017-07","2017-Q3",118000,-0.0101694915254237,"2017-06"
2018-02-28,15989,"Vass","NC","Pinehurst-Southern Pines","Moore",8333,179700,0.0435540069686411,0.0614294152392203,0.0702799285288862,0.0362392738186934,0.0131450767643977,"2017-04","2017-Q2",180200,-0.00277469478357381,"2017-04"
